contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDepth	S1_meanCov	Specy
k49_14841	269	0.587360594795539	2	0.305476914473455	0.152156682349784	NA	NA	NA	0
k49_298	597	0.603015075376884	2	0.600245778857201	0.172589113014645	NA	NA	NA	0
k49_6819	311	0.643086816720257	2	0.602603948757795	0.181818181818182	NA	NA	NA	0
k49_13482	339	0.581120943952802	2	0.463609177144375	0.162630663824665	NA	NA	NA	0
k49_20661	507	0.607495069033531	3	0.758643003372707	0.190433127082342	NA	NA	NA	0
k49_7176	1996	0.620741482965932	2	1.46144111352995	0.181521667985075	NA	NA	NA	0
k49_19332	423	0.574468085106383	3	0.631009106776836	0.187893745000434	NA	NA	NA	0
k49_4390	232	0.650862068965517	2	0.719936204146731	0.170409982174688	NA	NA	NA	0
k49_3085	1137	0.663148636763413	2	1.10201777530409	0.177251918461668	NA	NA	NA	0
k49_20086	232	0.719827586206897	2	0.443998731568099	0.133767675166121	NA	NA	NA	0
k49_7948	227	0.643171806167401	2	0.463480734141891	0.167256985438804	NA	NA	NA	0
k49_12242	214	0.350467289719626	4	0.764784448195978	0.236574543261606	NA	NA	NA	0
k49_11434	279	0.634408602150538	2	0.45577173180052	0.167349715808741	NA	NA	NA	0
k49_6881	247	0.668016194331984	2	0.273094227639682	0.15569923524469	NA	NA	NA	0
k49_1392	1071	0.406162464985994	5	2.51752042693342	0.291271206806106	NA	NA	NA	0
k49_6902	222	0.666666666666667	2	0.372009148486981	0.159901797709679	NA	NA	NA	0
k49_13468	219	0.584474885844749	2	0.416328175370728	0.170599613152805	NA	NA	NA	0
k49_10692	1738	0.609896432681243	2	1.50995789453861	0.180476687931324	NA	NA	NA	0
k49_5868	276	0.655797101449275	2	0.63927047481274	0.173770491803279	NA	NA	NA	0
k49_19454	391	0.583120204603581	2	0.709815881726474	0.180368606336716	NA	NA	NA	0
k49_20075	260	0.588461538461538	2	0.631104932301741	0.160998280679132	NA	NA	NA	0
k49_14498	280	0.65	2	0.494894226488862	0.152669015038613	NA	NA	NA	0
k49_3531	297	0.599326599326599	2	0.789694137126162	0.170823581699715	NA	NA	NA	0
k49_15021	234	0.658119658119658	2	0.333415309953602	0.155399352831845	NA	NA	NA	0
k49_10218	271	0.509225092250922	6	35.224415715988	0.481937989824679	244	264.362693814365	0.682793964451799	0
k49_14412	444	0.637387387387387	3	1.10060583120237	0.189913253652246	NA	NA	NA	0
k49_22032	320	0.590625	2	0.71535409035409	0.174747474747475	NA	NA	NA	0
k49_10103	261	0.636015325670498	2	0.589949449895926	0.174249182277728	NA	NA	NA	0
k49_5828	944	0.601694915254237	2	0.65156841378398	0.180081618477034	NA	NA	NA	0
k49_11826	375	0.536	2	0.529757113617473	0.168584219558163	NA	NA	NA	0
k49_2800	222	0.675675675675676	2	0.965403917040458	0.171813619608619	NA	NA	NA	0
k49_20179	204	0.602941176470588	2	0.340360150190932	0.138064460385169	NA	NA	NA	0
k49_23148	279	0.670250896057348	2	0.441870900829418	0.159310076344498	NA	NA	NA	0
k49_14020	261	0.616858237547893	2	0.459011164274322	0.166188197767145	NA	NA	NA	0
k49_17211	306	0.584967320261438	2	0.512652499016135	0.171969696969697	NA	NA	NA	0
k49_20931	216	0.518518518518518	2	0.343320281280768	0.143386037043579	NA	NA	NA	0
k49_175	203	0.67487684729064	2	0.474891740205629	0.143536644438051	NA	NA	NA	0
k49_1542	215	0.720930232558139	2	0.463330786860199	0.144886363636364	NA	NA	NA	0
k49_15238	552	0.653985507246377	2	0.836226699577626	0.180957774485872	NA	NA	NA	0
k49_4540	201	0.606965174129353	2	0.359830866807611	0.179281183932347	NA	NA	NA	0
k49_18450	2004	0.643712574850299	2	1.07840680872004	0.180342300932387	NA	NA	NA	0
k49_7385	552	0.643115942028985	2	0.841794931104902	0.176285885167464	NA	NA	NA	0
k49_2408	212	0.632075471698113	2	0.258459029759478	0.165919282511211	NA	NA	NA	0
k49_24237	207	0.579710144927536	2	0.565567176186645	0.170152855993564	NA	NA	NA	0
k49_24122	271	0.564575645756458	2	0.369917713011835	0.162210274399239	NA	NA	NA	0
k49_8879	308	0.63961038961039	2	0.855897393087476	0.177432301399244	NA	NA	NA	0
k49_22284	278	0.62589928057554	2	0.523726273726274	0.168440255396777	NA	NA	NA	0
k49_9313	285	0.642105263157895	3	0.710404393389977	0.183340267513124	NA	NA	NA	0
k49_6696	210	0.5	2	0.391011556209794	0.172071350485447	NA	NA	NA	0
k49_21496	305	0.580327868852459	2	0.951537110232762	0.177075098814229	NA	NA	NA	0
k49_12130	260	0.630769230769231	2	0.492903260958401	0.158087467422199	NA	NA	NA	0
k49_4891	250	0.584	2	0.55523893317225	0.170171465545131	NA	NA	NA	0
k49_19326	235	0.587234042553191	2	0.429343485057681	0.156524926686217	NA	NA	NA	0
k49_14194	213	0.596244131455399	2	0.425962683604605	0.170702659785629	NA	NA	NA	0
k49_10577	339	0.63716814159292	2	0.498543803154157	0.172942944430683	NA	NA	NA	0
k49_15638	410	0.575609756097561	2	0.765311693724789	0.169258373205742	NA	NA	NA	0
k49_3677	234	0.61965811965812	2	0.562304427090419	0.171592609724905	NA	NA	NA	0
k49_5460	226	0.601769911504425	2	0.895056400938754	0.172905525846702	NA	NA	NA	0
k49_20708	227	0.651982378854626	2	0.40597023449018	0.151382399485423	NA	NA	NA	0
k49_12953	813	0.616236162361624	3	0.824900788360981	0.185536520714706	NA	NA	NA	0
k49_20757	237	0.628691983122363	2	0.608303830897757	0.168352334461444	NA	NA	NA	0
k49_13164	397	0.602015113350126	2	1.01796730188483	0.175686764552744	NA	NA	NA	0
k49_17750	494	0.653846153846154	2	0.698292806635439	0.177221111674673	NA	NA	NA	0
k49_9794	258	0.63953488372093	2	0.674648806530647	0.172429841548354	NA	NA	NA	0
k49_5107	211	0.639810426540284	2	0.580376641017096	0.172156035542895	NA	NA	NA	0
k49_2013	459	0.644880174291939	2	0.895919198746288	0.181818181818182	NA	NA	NA	0
k49_13743	249	0.630522088353414	2	0.459668827579275	0.168644152972511	NA	NA	NA	0
k49_19158	5134	0.597000389559797	3	1.5437241883063	0.182404569317416	NA	NA	NA	0
k49_16151	431	0.663573085846868	2	0.785372711569629	0.180553045364179	NA	NA	NA	0
k49_7894	299	0.68561872909699	2	0.745498994057924	0.177859136917294	NA	NA	NA	0
k49_22684	472	0.588983050847458	3	0.753142432196676	0.190719693201038	NA	NA	NA	0
k49_11370	513	0.635477582846004	2	0.832150584220385	0.170885362163315	NA	NA	NA	0
k49_18874	296	0.658783783783784	2	0.678182465416507	0.175812175812176	NA	NA	NA	0
k49_4751	317	0.67192429022082	2	0.64458416235575	0.169156748543935	NA	NA	NA	0
k49_2301	312	0.682692307692308	2	0.824279426763754	0.177218891443262	NA	NA	NA	0
k49_17644	224	0.566964285714286	2	0.839565117849411	0.171512697828487	NA	NA	NA	0
k49_11138	232	0.681034482758621	2	0.390562787592685	0.170362158167036	NA	NA	NA	0
k49_4172	261	0.498084291187739	2	0.506689882697946	0.17367220593027	NA	NA	NA	0
k49_12409	325	0.584615384615385	2	0.573706839575057	0.178580323785803	NA	NA	NA	0
k49_189	295	0.576271186440678	2	0.737664945496271	0.174151150054765	NA	NA	NA	0
k49_19215	202	0.594059405940594	2	0.471036118763391	0.172979797979798	NA	NA	NA	0
k49_1170	219	0.589041095890411	2	0.292564594190535	0.151046092252076	NA	NA	NA	0
k49_14369	893	0.625979843225084	2	0.939803733219507	0.181194906953967	NA	NA	NA	0
k49_23997	250	0.7	2	0.988078471139822	0.181818181818182	NA	NA	NA	0
k49_3969	256	0.58984375	2	0.554804162636492	0.147782918273881	NA	NA	NA	0
k49_17244	279	0.645161290322581	2	0.703795953263038	0.166363636363636	NA	NA	NA	0
k49_22026	250	0.612	2	0.492236147040417	0.151983151983152	NA	NA	NA	0
k49_9001	1424	0.639747191011236	2	1.31469084962979	0.181452875482726	NA	NA	NA	0
k49_3700	213	0.704225352112676	2	0.344244071146245	0.168379446640316	NA	NA	NA	0
k49_13121	202	0.603960396039604	2	0.563801006567007	0.167451215177085	NA	NA	NA	0
k49_12774	264	0.564393939393939	2	0.325219660722053	0.15603305785124	NA	NA	NA	0
k49_15968	215	0.618604651162791	2	0.423212053646836	0.172332015810277	NA	NA	NA	0
k49_7256	470	0.636170212765957	2	0.563078848560701	0.173657154087237	NA	NA	NA	0
k49_12264	244	0.561475409836066	2	0.410751904067412	0.172707016690974	NA	NA	NA	0
k49_23319	204	0.686274509803922	2	0.447535108085566	0.149813282840806	NA	NA	NA	0
k49_13630	291	0.608247422680412	2	0.455909938638798	0.156021045340914	NA	NA	NA	0
k49_9708	218	0.509174311926605	4	1.33439997418835	0.235492027202132	NA	NA	NA	0
k49_6999	324	0.632716049382716	2	0.933416344706667	0.181329423264907	NA	NA	NA	0
k49_17173	203	0.561576354679803	2	0.584344757619866	0.180216135150633	NA	NA	NA	0
k49_19796	305	0.6	2	0.937639646820333	0.179525564090427	NA	NA	NA	0
k49_21627	267	0.49812734082397	5	13.7279628247992	0.389800206841823	NA	NA	NA	0
k49_16285	258	0.631782945736434	2	0.426062105452803	0.174849540703199	NA	NA	NA	0
k49_1406	207	0.608695652173913	2	0.613489835871715	0.163396075290348	NA	NA	NA	0
k49_23184	1293	0.620262954369683	2	0.796896086369771	0.178134777068362	NA	NA	NA	0
k49_8361	428	0.64018691588785	2	0.866282139577594	0.170867768595041	NA	NA	NA	0
k49_19072	264	0.647727272727273	2	0.359554082281355	0.167586958496049	NA	NA	NA	0
k49_8832	335	0.638805970149254	2	0.589319611206404	0.174227231887609	NA	NA	NA	0
k49_17926	211	0.630331753554502	2	0.540385053542948	0.16789390832453	NA	NA	NA	0
k49_13917	222	0.45045045045045	4	13.5601726026924	0.320932452460499	NA	NA	NA	0
k49_12664	616	0.574675324675325	2	0.610271378692431	0.162487299329405	NA	NA	NA	0
k49_6151	292	0.647260273972603	2	0.458767647446893	0.158590623213265	NA	NA	NA	0
k49_3693	961	0.640998959417274	2	0.876972416762993	0.178463316787924	NA	NA	NA	0
k49_16685	257	0.603112840466926	3	1.00237888354509	0.202677184683728	NA	NA	NA	0
k49_7307	303	0.501650165016502	5	1.34931742564579	0.270858679675584	NA	NA	NA	0
k49_8455	208	0.668269230769231	2	0.507279587522965	0.17081125152874	NA	NA	NA	0
k49_6036	521	0.589251439539347	4	1.49483555856922	0.201232859331563	NA	NA	NA	0
k49_2494	408	0.644607843137255	2	0.797307812013694	0.171519112695583	NA	NA	NA	0
k49_8428	298	0.60738255033557	2	0.290552333042452	0.157063292438787	NA	NA	NA	0
k49_14990	209	0.602870813397129	2	0.353033962816571	0.128367003367003	NA	NA	NA	0
k49_24389	238	0.571428571428571	4	1.9295438296677	0.268774503947211	NA	NA	NA	0
k49_13960	208	0.653846153846154	4	0.792504485656249	0.205631105650767	NA	NA	NA	0
k49_10702	204	0.651960784313726	2	0.930931383798315	0.176795725010655	NA	NA	NA	0
k49_16800	292	0.606164383561644	2	0.610864745011086	0.167128603104213	NA	NA	NA	0
k49_14822	209	0.660287081339713	2	0.420824170912666	0.17010101010101	NA	NA	NA	0
k49_16676	705	0.649645390070922	3	0.822136220221172	0.188741142507217	NA	NA	NA	0
k49_4025	1240	0.612903225806452	2	0.9209742562749	0.178577341701939	NA	NA	NA	0
k49_3626	230	0.6	2	0.38258132844599	0.166975881261596	NA	NA	NA	0
k49_20335	228	0.600877192982456	2	0.780979875086745	0.181124219292158	NA	NA	NA	0
k49_15991	548	0.651459854014598	2	0.820054105512791	0.1767998321349	NA	NA	NA	0
k49_14987	245	0.387755102040816	4	0.589313938271915	0.228401212818469	NA	NA	NA	0
k49_1083	479	0.632567849686848	2	0.605938940380055	0.169791980705457	NA	NA	NA	0
k49_4139	350	0.605714285714286	2	0.430913913672535	0.174584036653002	NA	NA	NA	0
k49_16555	272	0.650735294117647	2	0.337361122374504	0.157640634714676	NA	NA	NA	0
k49_14356	227	0.515418502202643	2	0.557711950970378	0.159737827715356	NA	NA	NA	0
k49_8468	347	0.651296829971182	2	0.641724045131419	0.178239083750895	NA	NA	NA	0
k49_18526	899	0.625139043381535	2	0.577718540307014	0.172442320066183	NA	NA	NA	0
k49_14128	209	0.655502392344498	2	1.10154278479088	0.180686533383629	NA	NA	NA	0
k49_5556	591	0.636209813874788	2	0.921659779614326	0.173430735930736	NA	NA	NA	0
k49_3666	588	0.681972789115646	2	0.904839359224529	0.176266481609993	NA	NA	NA	0
k49_4065	455	0.628571428571429	2	0.751462828872401	0.176399463288831	NA	NA	NA	0
k49_18054	244	0.569672131147541	2	0.335225753840421	0.157912927954809	NA	NA	NA	0
k49_12934	203	0.630541871921182	3	0.581794326749483	0.212949326458295	NA	NA	NA	0
k49_8712	256	0.66015625	2	0.608805863789066	0.161664800298619	NA	NA	NA	0
k49_21973	248	0.645161290322581	2	0.532977405462805	0.167350008849035	NA	NA	NA	0
k49_14424	2071	0.640270400772574	2	1.35136261881856	0.18092340730136	NA	NA	NA	0
k49_13383	322	0.639751552795031	2	0.526037872741784	0.17104258869622	NA	NA	NA	0
k49_18907	265	0.483018867924528	4	1.73884165080718	0.259085161949992	NA	NA	NA	0
k49_19433	256	0.640625	2	0.39190250048459	0.163941655359566	NA	NA	NA	0
k49_8860	225	0.626666666666667	2	0.947543325258566	0.178233837806435	NA	NA	NA	0
k49_13142	453	0.649006622516556	2	0.585305105853051	0.178553282334104	NA	NA	NA	0
k49_81	404	0.430693069306931	6	0.898113145784926	0.271151035927606	114	3.95477815582678	0.191826877333038	0
k49_320	497	0.617706237424547	2	0.85321546394005	0.177557842301894	NA	NA	NA	0
k49_11909	885	0.595480225988701	2	1.31372275205292	0.179704882930689	NA	NA	NA	0
k49_21240	203	0.512315270935961	2	0.583829044355361	0.154306220095694	NA	NA	NA	0
k49_7517	654	0.616207951070336	2	0.665201282231175	0.173590537428469	NA	NA	NA	0
k49_20298	238	0.600840336134454	2	0.435563570036895	0.177942212825934	NA	NA	NA	0
k49_24418	205	0.634146341463415	2	0.402279011311269	0.174096727645115	NA	NA	NA	0
k49_17688	232	0.577586206896552	2	0.451865162701076	0.173262032085561	NA	NA	NA	0
k49_7914	461	0.648590021691974	2	0.846857311818872	0.180794171332314	NA	NA	NA	0
k49_1519	294	0.615646258503401	2	0.641519018623904	0.163366752932939	NA	NA	NA	0
k49_11405	238	0.642857142857143	2	0.307222421846928	0.153431548688466	NA	NA	NA	0
k49_10066	263	0.593155893536122	2	0.412513354291482	0.177908113391984	NA	NA	NA	0
k49_17288	1277	0.624902114330462	2	0.849641321828384	0.178853272877367	NA	NA	NA	0
k49_20698	217	0.622119815668203	2	0.466261091334148	0.155956112852665	NA	NA	NA	0
k49_1581	214	0.560747663551402	2	0.442000981474665	0.165470494417863	NA	NA	NA	0
k49_21126	207	0.613526570048309	2	0.395937110834371	0.150696050524818	NA	NA	NA	0
k49_21307	241	0.66804979253112	2	0.610361555176952	0.165171238816172	NA	NA	NA	0
k49_4911	1796	0.645879732739421	3	1.77491794048229	0.182310151875277	NA	NA	NA	0
k49_12301	306	0.584967320261438	2	0.547026651255506	0.167375244987185	NA	NA	NA	0
k49_22248	284	0.630281690140845	2	0.430062760206301	0.170268129000186	NA	NA	NA	0
k49_17558	200	0.315	2	0.705402568036825	0.113748320644872	NA	NA	NA	0
k49_5935	226	0.47787610619469	1	1.03331257783313	0.0909090909090909	NA	NA	NA	0
k49_1169	392	0.594387755102041	2	0.605857230018304	0.176301428894473	NA	NA	NA	0
k49_14313	548	0.58029197080292	2	1.26267347155768	0.17766783625731	NA	NA	NA	0
k49_21754	219	0.65296803652968	2	0.519695384810447	0.171969696969697	NA	NA	NA	0
k49_833	236	0.635593220338983	2	0.580894506562956	0.175153945875871	NA	NA	NA	0
k49_23488	284	0.605633802816901	2	0.444049205926038	0.17003656167879	NA	NA	NA	0
k49_1035	274	0.645985401459854	2	0.744118126668463	0.165103785909155	NA	NA	NA	0
k49_17507	235	0.642553191489362	2	0.601001715265866	0.158970840480274	NA	NA	NA	0
k49_13491	355	0.667605633802817	2	0.765096217650962	0.174878556557946	NA	NA	NA	0
k49_14836	382	0.672774869109948	2	0.528516882378775	0.171717171717172	NA	NA	NA	0
k49_10551	220	0.381818181818182	1	0.769762845849803	0.0909090909090909	NA	NA	NA	0
k49_7400	226	0.610619469026549	2	0.385222437137331	0.164673114119923	NA	NA	NA	0
k49_5217	217	0.640552995391705	2	0.439361003153434	0.181037846273898	NA	NA	NA	0
k49_11453	319	0.670846394984326	2	0.61862460659118	0.181038961038961	NA	NA	NA	0
k49_17662	253	0.660079051383399	2	0.523655321543884	0.175570366420806	NA	NA	NA	0
k49_6405	238	0.621848739495798	2	0.68989378989379	0.176767676767677	NA	NA	NA	0
k49_1250	263	0.608365019011407	2	0.487387447475488	0.166989039329465	NA	NA	NA	0
k49_3454	228	0.539473684210526	2	0.595969819654031	0.17004048582996	NA	NA	NA	0
k49_7641	624	0.620192307692308	2	0.762528647822765	0.176513878278584	NA	NA	NA	0
k49_24141	294	0.666666666666667	2	0.741195741195742	0.176631176631177	NA	NA	NA	0
k49_3970	204	0.686274509803922	2	0.625053741072047	0.18102766798419	NA	NA	NA	0
k49_15725	337	0.667655786350148	2	0.485176033535526	0.176820334768406	NA	NA	NA	0
k49_18532	221	0.6289592760181	2	0.837282010932238	0.173110414489725	NA	NA	NA	0
k49_22143	400	0.6575	2	1.09571933549999	0.172974582745271	NA	NA	NA	0
k49_8467	328	0.606707317073171	2	0.495742552395395	0.172648676971444	NA	NA	NA	0
k49_12829	308	0.633116883116883	2	0.592703636488366	0.181818181818182	NA	NA	NA	0
k49_6645	1176	0.646258503401361	2	1.39053823634981	0.180293228221652	NA	NA	NA	0
k49_19795	232	0.685344827586207	2	0.49551711237535	0.150766928544706	NA	NA	NA	0
k49_21542	335	0.638805970149254	2	0.440851592616876	0.155861907982136	NA	NA	NA	0
k49_8100	868	0.632488479262673	2	1.07441841071425	0.179246119733925	NA	NA	NA	0
k49_17429	1030	0.397087378640777	2	1.94398103303752	0.0953973422511661	NA	NA	NA	0
k49_13054	391	0.670076726342711	2	0.914512629582956	0.1808235528148	NA	NA	NA	0
k49_24379	209	0.631578947368421	2	0.370443447932237	0.166792589572859	NA	NA	NA	0
k49_17925	258	0.337209302325581	1	0.587046939988116	0.0909090909090909	NA	NA	NA	0
k49_16061	246	0.59349593495935	2	0.511407511407512	0.162592137592138	NA	NA	NA	0
k49_8635	237	0.367088607594937	4	0.800613383013164	0.252122438199209	NA	NA	NA	0
k49_12311	267	0.644194756554307	2	0.479842198152057	0.165813060179257	NA	NA	NA	0
k49_3202	376	0.598404255319149	2	0.802557076801081	0.161437103042942	NA	NA	NA	0
k49_12463	352	0.573863636363636	2	0.406346451292316	0.152436227224691	NA	NA	NA	0
k49_17863	320	0.60625	2	0.807942391832766	0.180602819640253	NA	NA	NA	0
k49_871	355	0.661971830985915	2	0.635206128221114	0.170417170671171	NA	NA	NA	0
k49_4404	304	0.690789473684211	2	0.685170286940198	0.174845803164387	NA	NA	NA	0
k49_14303	293	0.610921501706485	2	0.542271143490656	0.169188399676205	NA	NA	NA	0
k49_1912	229	0.62882096069869	2	0.438013797413585	0.173248882265276	NA	NA	NA	0
k49_23174	289	0.660899653979239	2	0.396871310507674	0.158625213170668	NA	NA	NA	0
k49_425	248	0.419354838709677	8	1.85705151465195	0.386474928682527	3	0.0153720528907698	0.00433139728309224	1
k49_19082	338	0.582840236686391	2	0.518188408184784	0.159607125989873	NA	NA	NA	0
k49_3149	405	0.646913580246914	2	0.620033252413232	0.181409601634321	NA	NA	NA	0
k49_22721	270	0.603703703703704	2	0.525515619084268	0.15600257369903	NA	NA	NA	0
k49_4910	237	0.552742616033755	2	0.501232193304082	0.181818181818182	NA	NA	NA	0
k49_2485	333	0.648648648648649	2	0.77376712284364	0.177149877149877	NA	NA	NA	0
k49_7308	216	0.393518518518519	3	0.959283478908422	0.173701629378413	NA	NA	NA	0
k49_1809	366	0.66120218579235	2	0.795400452028235	0.18006148440931	NA	NA	NA	0
k49_17560	263	0.619771863117871	4	2.7453331564149	0.253735299787931	NA	NA	NA	0
k49_23629	388	0.615979381443299	2	0.603403524807237	0.179923265915145	NA	NA	NA	0
k49_20336	249	0.610441767068273	2	0.310678393568127	0.156889554608186	NA	NA	NA	0
k49_20202	205	0.624390243902439	2	0.28753540526908	0.157063593683312	NA	NA	NA	0
k49_20193	300	0.65	2	0.487152606532275	0.178159301998311	NA	NA	NA	0
k49_11919	280	0.696428571428571	2	0.458320729441251	0.164383561643836	NA	NA	NA	0
k49_15407	218	0.344036697247706	2	0.75785723710252	0.111888111888112	NA	NA	NA	0
k49_7807	208	0.625	2	0.39394000881735	0.158378419259453	NA	NA	NA	0
k49_5194	201	0.567164179104478	2	0.459991621281944	0.160452450775031	NA	NA	NA	0
k49_14355	525	0.643809523809524	2	0.64456172870625	0.178587909552377	NA	NA	NA	0
k49_18917	240	0.5875	2	0.701876884779956	0.180177223498523	NA	NA	NA	0
k49_15732	239	0.502092050209205	2	0.64489921842863	0.172027972027972	NA	NA	NA	0
k49_18525	240	0.55	2	0.289026564062432	0.102939002652059	NA	NA	NA	0
k49_20602	479	0.643006263048017	2	1.01769874888154	0.174541110024981	NA	NA	NA	0
k49_18230	282	0.631205673758865	2	0.620821114369501	0.177126099706745	NA	NA	NA	0
k49_17183	202	0.450495049504951	5	61.9097153647647	0.352522816599699	NA	NA	NA	0
k49_15458	287	0.449477351916376	4	3.62190919358494	0.331066671636126	NA	NA	NA	0
k49_23229	337	0.679525222551929	2	0.407948783610755	0.167870251813914	NA	NA	NA	0
k49_17342	647	0.616692426584235	2	0.552528131615604	0.171959387824943	NA	NA	NA	0
k49_74	324	0.425925925925926	4	0.415749032578586	0.177917081438834	NA	NA	NA	0
k49_18491	294	0.636054421768708	2	0.572268895908242	0.165019122149447	NA	NA	NA	0
k49_19921	389	0.655526992287918	2	0.566667895998525	0.172111377466347	NA	NA	NA	0
k49_20945	583	0.646655231560892	2	0.611575192519501	0.178024448503583	NA	NA	NA	0
k49_10169	226	0.619469026548673	2	0.28566653934301	0.151346447669977	NA	NA	NA	0
k49_10798	340	0.591176470588235	2	0.770956316410862	0.171428571428571	NA	NA	NA	0
k49_9195	417	0.378896882494005	2	2.12701199068142	0.109651012494614	NA	NA	NA	0
k49_11740	2040	0.65	3	1.01388043047581	0.180949649813596	NA	NA	NA	0
k49_6024	230	0.604347826086956	2	0.340776350482994	0.143472791229478	NA	NA	NA	0
k49_10712	231	0.653679653679654	2	0.977433177419253	0.181147266018115	NA	NA	NA	0
k49_16810	868	0.379032258064516	8	1.47616132581965	0.350427897158728	3	0.0275619631999731	0.00637672683677718	1
k49_10065	659	0.584218512898331	2	1.49777714706451	0.178112055809898	NA	NA	NA	0
k49_11406	290	0.624137931034483	2	0.464876576233732	0.15504771674765	NA	NA	NA	0
k49_2941	460	0.678260869565217	2	0.830625300625301	0.17977392977393	NA	NA	NA	0
k49_20449	275	0.632727272727273	2	0.533324086549893	0.16953316953317	NA	NA	NA	0
k49_7953	221	0.633484162895928	2	0.443837481740509	0.137595852338653	NA	NA	NA	0
k49_684	673	0.62407132243685	2	0.829313165209894	0.176379725034243	NA	NA	NA	0
k49_9966	315	0.612698412698413	2	0.511424894820385	0.170887977931545	NA	NA	NA	0
k49_21125	324	0.657407407407407	2	0.8772073814627	0.180125725338491	NA	NA	NA	0
k49_6229	350	0.631428571428571	2	0.532573574654971	0.16600790513834	NA	NA	NA	0
k49_5746	212	0.665094339622642	2	0.451957876638727	0.157575757575758	NA	NA	NA	0
k49_19964	330	0.596969696969697	2	0.591618151962979	0.154343102618965	NA	NA	NA	0
k49_2614	235	0.595744680851064	2	0.369384476574019	0.156752712308268	NA	NA	NA	0
k49_20322	1032	0.665697674418605	2	0.984278624869576	0.176815694773776	NA	NA	NA	0
k49_8360	304	0.657894736842105	2	0.666376888868283	0.172304197141632	NA	NA	NA	0
k49_22995	253	0.695652173913043	2	0.439403628612262	0.158585858585859	NA	NA	NA	0
k49_18383	372	0.631720430107527	2	0.688427750846091	0.167729592846747	NA	NA	NA	0
k49_6150	284	0.411971830985915	4	1.52121385309462	0.216753567705364	NA	NA	NA	0
k49_14835	484	0.630165289256198	2	0.803104335203175	0.179664903190092	NA	NA	NA	0
k49_2179	208	0.653846153846154	2	0.332873346571976	0.159149809834741	NA	NA	NA	0
k49_2433	827	0.663845223700121	2	0.952135627213187	0.179111904985742	NA	NA	NA	0
k49_21983	287	0.428571428571429	3	2.500862305913	0.194560762157971	NA	NA	NA	0
k49_13373	305	0.691803278688525	2	0.392245345016429	0.141439042884826	NA	NA	NA	0
k49_11654	218	0.637614678899083	2	0.413601312117244	0.170537214131714	NA	NA	NA	0
k49_22499	246	0.508130081300813	2	0.559762801451978	0.166306427652741	NA	NA	NA	0
k49_6269	270	0.585185185185185	2	0.426646009856614	0.173740348998081	NA	NA	NA	0
k49_3634	229	0.650655021834061	2	0.573678321678322	0.173454545454545	NA	NA	NA	0
k49_23309	303	0.64026402640264	2	0.753304936757545	0.17353118749523	NA	NA	NA	0
k49_8320	230	0.591304347826087	2	0.6479740039477	0.165753924790069	NA	NA	NA	0
k49_10394	958	0.67223382045929	2	0.876339579835211	0.176531045656611	NA	NA	NA	0
k49_15726	278	0.622302158273381	2	0.449587689404395	0.151926040061633	NA	NA	NA	0
k49_1646	243	0.54320987654321	2	0.535205391236519	0.161236947229165	NA	NA	NA	0
k49_7518	441	0.659863945578231	2	0.727294400632422	0.16869918699187	NA	NA	NA	0
k49_3615	575	0.657391304347826	2	0.495926039567812	0.178368358133399	NA	NA	NA	0
k49_2467	222	0.648648648648649	2	1.11777942349322	0.180461329715061	NA	NA	NA	0
k49_23564	316	0.645569620253165	2	0.563908266467735	0.170378872987186	NA	NA	NA	0
k49_13633	221	0.642533936651584	2	0.537433850702144	0.172579453067258	NA	NA	NA	0
k49_22625	227	0.612334801762115	2	0.566017123995735	0.177471930459978	NA	NA	NA	0
k49_1371	344	0.572674418604651	2	0.489980764346937	0.179634900012346	NA	NA	NA	0
k49_1053	211	0.639810426540284	2	0.667765328455231	0.161264822134387	NA	NA	NA	0
k49_373	210	0.59047619047619	2	0.413130773712098	0.170173662163287	NA	NA	NA	0
k49_17170	3532	0.633918459796149	2	1.44176548458135	0.181112915790662	NA	NA	NA	0
k49_16771	227	0.687224669603524	2	0.602824195259993	0.179302440749912	NA	NA	NA	0
k49_20177	759	0.633728590250329	2	0.785071758409457	0.176674364896074	NA	NA	NA	0
k49_5586	242	0.62396694214876	2	0.540143452691511	0.18049104180491	NA	NA	NA	0
k49_17338	205	0.551219512195122	4	0.896209983252225	0.274680043970287	NA	NA	NA	0
k49_21952	202	0.693069306930693	2	0.457307813154587	0.168372957687474	NA	NA	NA	0
k49_6529	217	0.631336405529954	2	0.543114624505929	0.169739130434783	NA	NA	NA	0
k49_18826	2096	0.624522900763359	2	1.17911386469086	0.181747020103184	NA	NA	NA	0
k49_7218	986	0.461460446247465	4	2.44248851728566	0.242089340913949	NA	NA	NA	0
k49_12726	265	0.630188679245283	2	0.433668322643135	0.142391658520691	NA	NA	NA	0
k49_22225	216	0.643518518518518	2	0.578852213440776	0.174710063598952	NA	NA	NA	0
k49_6292	589	0.609507640067912	2	0.885795016354558	0.178269178269178	NA	NA	NA	0
k49_22074	253	0.675889328063241	2	0.751783802475047	0.174766094120933	NA	NA	NA	0
k49_271	225	0.635555555555556	2	0.675616081130025	0.178196305686346	NA	NA	NA	0
k49_6569	204	0.637254901960784	2	0.333769780767605	0.15152291058065	NA	NA	NA	0
k49_5168	242	0.648760330578512	2	0.969020573237207	0.171297110368677	NA	NA	NA	0
