fragment	annotation	frquency	length	status
rand.26.k141_13222	Escherichia coli	107	696	Annotated
rand.26.k141_1761	GB virus C	55	511	Annotated
rand.21.k141_2608	Escherichia coli	81	274	Annotated
rand.21.k141_1458	Torque teno virus	28	406	Annotated
rand.85.k141_7970	GB virus C	60	629	Annotated
rand.21.k141_5399	Torque teno virus	87	273	Annotated
rand.21.k141_1662	Torque teno virus	52	357	Annotated
rand.85.k141_3656	GB virus C	50	525	Annotated
rand.85.k141_6245	GB virus C	46	281	Annotated
rand.74.k141_155	Pseudomonas putida	8	675	Annotated
rand.74.k141_1101	Torque teno virus	53	274	Annotated
rand.74.k141_3674	Torque teno virus	27	272	Annotated
rand.74.k141_3824	Torque teno virus	31	296	Annotated
rand.50.k141_4469	Escherichia phage T4	6	373	Annotated
rand.50.k141_1104	Escherichia coli	100	876	Annotated
rand.85.k141_11469	GB virus C	62	212	Annotated
rand.85.k141_7630	GB virus C	46	282	Annotated
rand.85.k141_370	GB virus C	55	303	Annotated
rand.81.k141_3273	Escherichia coli	100	739	Annotated
rand.57.k141_7211	Escherichia coli	100	470	Annotated
rand.4.k141_4393	Pseudomonas canadensis	6	408	Annotated
rand.4.k141_28256	Escherichia coli	107	294	Annotated
rand.75.k141_18166	Escherichia coli	107	343	Annotated
rand.75.k141_2343	Torque teno virus	76	454	Annotated
rand.23.k141_2963	Escherichia coli	103	592	Annotated
rand.57.k141_416	Escherichia coli	90	392	Annotated
rand.81.k141_3777	Escherichia coli	111	315	Annotated
rand.70.k141_4770	Escherichia coli	105	313	Annotated
rand.70.k141_9610	synthetic construct	14	438	Annotated
rand.70.k141_1937	Escherichia coli	95	416	Annotated
rand.70.k141_37063	Escherichia coli	99	451	Annotated
rand.70.k141_6106	Escherichia coli	88	302	Annotated
rand.51.k141_1241	NA	NA	728	Unannotated
rand.80.k141_1524	NA	NA	552	Unannotated
rand.51.k141_4259	synthetic construct	42	388	Annotated
rand.57.k141_6607	uncultured Acidobacteriota bacterium	3	713	Annotated
rand.38.k141_6961	Torque teno virus	52	574	Annotated
rand.38.k141_6429	Escherichia coli	84	357	Annotated
rand.59.k141_10510	uncultured Acidobacteriota bacterium	2	370	Annotated
rand.59.k141_1654	NA	NA	342	Unannotated
rand.56.k141_3069	Hepatitis B virus	99	524	Annotated
rand.73.k141_9686	Escherichia coli	99	353	Annotated
rand.69.k141_11332	GB virus C	68	378	Annotated
rand.80.k141_1131	Escherichia coli	100	758	Annotated
rand.69.k141_9919	GB virus C	50	435	Annotated
rand.69.k141_3691	GB virus C	103	296	Annotated
rand.69.k141_5666	GB virus C	45	406	Annotated
rand.69.k141_12265	GB virus C	71	768	Annotated
rand.69.k141_1884	GB virus C	52	279	Annotated
rand.69.k141_4654	Human pegivirus	37	320	Annotated
rand.69.k141_8982	GB virus C	61	280	Annotated
rand.69.k141_11166	GB virus C	51	286	Annotated
rand.69.k141_3604	GB virus C	44	267	Annotated
rand.69.k141_4717	GB virus C	62	342	Annotated
rand.69.k141_11200	GB virus C	51	254	Annotated
rand.69.k141_6120	GB virus C	47	408	Annotated
rand.69.k141_9895	GB virus C	62	306	Annotated
rand.69.k141_1408	GB virus C	47	262	Annotated
rand.69.k141_1805	GB virus C	51	1842	Annotated
rand.69.k141_11804	GB virus C	53	282	Annotated
rand.69.k141_3565	GB virus C	64	280	Annotated
rand.69.k141_8489	GB virus C	50	366	Annotated
rand.69.k141_10681	GB virus C	50	283	Annotated
rand.69.k141_10698	GB virus C	61	302	Annotated
rand.69.k141_5170	GB virus C	67	278	Annotated
rand.69.k141_1252	GB virus C	52	206	Annotated
rand.69.k141_1253	GB virus C	51	261	Annotated
rand.69.k141_9457	GB virus C	47	496	Annotated
rand.69.k141_11062	GB virus C	46	210	Annotated
rand.69.k141_5194	GB virus C	45	387	Annotated
rand.69.k141_8898	GB virus C	42	265	Annotated
rand.69.k141_3289	GB virus C	48	283	Annotated
rand.69.k141_6568	GB virus C	43	352	Annotated
rand.69.k141_437	GB virus C	46	282	Annotated
rand.69.k141_4236	GB virus C	45	280	Annotated
rand.69.k141_12043	GB virus C	65	364	Annotated
rand.69.k141_9342	GB virus C	39	319	Annotated
rand.69.k141_6545	GB virus C	46	326	Annotated
rand.69.k141_1205	GB virus C	51	478	Annotated
rand.69.k141_3265	GB virus C	47	234	Annotated
rand.69.k141_6556	GB virus C	46	592	Annotated
rand.69.k141_12055	GB virus C	52	272	Annotated
rand.69.k141_2279	GB virus C	52	435	Annotated
rand.69.k141_12654	GB virus C	38	251	Annotated
rand.69.k141_13121	GB virus C	40	312	Annotated
rand.69.k141_6519	GB virus C	55	207	Annotated
rand.69.k141_9294	GB virus C	47	279	Annotated
rand.69.k141_2256	GB virus C	37	359	Annotated
rand.69.k141_2262	GB virus C	53	476	Annotated
rand.69.k141_23069	GB virus C	50	346	Annotated
rand.69.k141_6004	GB virus C	45	405	Annotated
rand.69.k141_3180	GB virus C	48	384	Annotated
rand.69.k141_5036	GB virus C	59	385	Annotated
rand.69.k141_9678	GB virus C	51	264	Annotated
rand.69.k141_1157	GB virus C	52	235	Annotated
rand.69.k141_13061	GB virus C	48	269	Annotated
rand.69.k141_11651	GB virus C	47	236	Annotated
rand.69.k141_11674	GB virus C	74	223	Annotated
rand.69.k141_6510	GB virus C	48	256	Annotated
rand.69.k141_3144	GB virus C	57	269	Annotated
rand.69.k141_2187	GB virus C	52	303	Annotated
rand.69.k141_12542	GB virus C	65	281	Annotated
rand.69.k141_2196	GB virus C	40	268	Annotated
rand.69.k141_5973	GB virus C	70	324	Annotated
rand.69.k141_7893	GB virus C	38	490	Annotated
rand.69.k141_3112	GB virus C	46	394	Annotated
rand.69.k141_4972	GB virus C	41	437	Annotated
rand.69.k141_4978	GB virus C	48	265	Annotated
rand.69.k141_9248	GB virus C	42	329	Annotated
rand.69.k141_11622	GB virus C	50	373	Annotated
rand.69.k141_4491	GB virus C	52	280	Annotated
rand.69.k141_6439	GB virus C	44	788	Annotated
rand.69.k141_7426	GB virus C	56	614	Annotated
rand.69.k141_8676	GB virus C	59	283	Annotated
rand.69.k141_10247	GB virus C	51	548	Annotated
rand.69.k141_4946	Human pegivirus	44	349	Annotated
rand.69.k141_10538	GB virus C	53	340	Annotated
rand.69.k141_7354	GB virus C	44	386	Annotated
rand.69.k141_2066	GB virus C	51	281	Annotated
rand.69.k141_9185	GB virus C	45	273	Annotated
rand.69.k141_656	GB virus C	77	380	Annotated
rand.69.k141_3471	GB virus C	59	357	Annotated
rand.69.k141_5926	GB virus C	54	337	Annotated
rand.69.k141_6371	GB virus C	48	282	Annotated
rand.69.k141_6344	GB virus C	55	278	Annotated
rand.69.k141_11979	GB virus C	61	282	Annotated
rand.69.k141_7864	GB virus C	52	431	Annotated
rand.69.k141_11487	GB virus C	54	209	Annotated
rand.69.k141_1544	GB virus C	57	282	Annotated
rand.69.k141_6274	GB virus C	44	283	Annotated
rand.69.k141_7735	GB virus C	40	283	Annotated
rand.69.k141_1493	GB virus C	48	260	Annotated
rand.69.k141_998	GB virus C	44	221	Annotated
rand.69.k141_548	GB virus C	39	1234	Annotated
rand.69.k141_2514	GB virus C	89	281	Annotated
rand.69.k141_7212	GB virus C	52	335	Annotated
rand.69.k141_12853	GB virus C	53	352	Annotated
rand.69.k141_12386	GB virus C	46	267	Annotated
rand.69.k141_2934	GB virus C	62	361	Annotated
rand.69.k141_6259	GB virus C	54	307	Annotated
rand.69.k141_2988	GB virus C	56	374	Annotated
rand.69.k141_10008	GB virus C	53	377	Annotated
rand.69.k141_7171	GB virus C	61	257	Annotated
rand.69.k141_6221	GB virus C	38	428	Annotated
rand.69.k141_10903	GB virus C	52	282	Annotated
rand.69.k141_6638	GB virus C	56	277	Annotated
rand.69.k141_6654	GB virus C	54	279	Annotated
rand.69.k141_969	GB virus C	48	430	Annotated
rand.69.k141_10932	GB virus C	42	347	Annotated
rand.69.k141_12798	GB virus C	64	375	Annotated
rand.69.k141_7129	GB virus C	63	388	Annotated
rand.69.k141_8	GB virus C	54	218	Annotated
rand.69.k141_7139	GB virus C	73	362	Annotated
rand.69.k141_5762	GB virus C	54	283	Annotated
rand.69.k141_2424	GB virus C	65	330	Annotated
rand.69.k141_9001	GB virus C	43	339	Annotated
rand.83.k141_5253	GB virus C	50	634	Annotated
rand.83.k141_1759	GB virus C	70	202	Annotated
rand.83.k141_6403	Klebsiella pneumoniae	28	338	Annotated
rand.83.k141_378	GB virus C	60	317	Annotated
rand.83.k141_6093	GB virus C	54	365	Annotated
rand.69.k141_2368	GB virus C	77	281	Annotated
rand.69.k141_8522	GB virus C	47	352	Annotated
rand.83.k141_7752	GB virus C	42	214	Annotated
rand.69.k141_482	GB virus C	75	216	Annotated
rand.69.k141_10431	GB virus C	48	461	Annotated
rand.90.k141_16762	Escherichia coli	107	815	Annotated
rand.90.k141_150	Bradyrhizobium ottawaense	7	735	Annotated
rand.90.k141_214	Pyrinomonadaceae bacterium	4	474	Annotated
rand.90.k141_817	Torque teno virus	25	408	Annotated
rand.90.k141_1460	Pyrinomonadaceae bacterium	2	578	Annotated
rand.22.k141_2182	Torque teno virus	76	332	Annotated
rand.90.k141_22522	Escherichia coli	107	416	Annotated
rand.83.k141_3078	GB virus C	50	342	Annotated
rand.48.k141_3956	GB virus C	69	279	Annotated
rand.48.k141_3230	GB virus C	62	338	Annotated
rand.48.k141_6448	GB virus C	63	323	Annotated
rand.48.k141_4052	GB virus C	55	443	Annotated
rand.48.k141_3041	GB virus C	75	311	Annotated
rand.48.k141_3062	GB virus C	41	375	Annotated
rand.48.k141_1446	GB virus C	59	319	Annotated
rand.48.k141_8796	GB virus C	54	221	Annotated
rand.48.k141_11275	Pseudomonas simiae	11	461	Annotated
rand.48.k141_6319	GB virus C	46	221	Annotated
rand.48.k141_8042	GB virus C	54	275	Annotated
rand.48.k141_3791	GB virus C	50	371	Annotated
rand.48.k141_7230	GB virus C	54	339	Annotated
rand.48.k141_8883	Cercocebus atys	5	378	Annotated
rand.69.k141_8234	GB virus C	44	282	Annotated
rand.69.k141_9163	GB virus C	38	278	Annotated
rand.69.k141_1078	GB virus C	39	407	Annotated
rand.69.k141_9593	GB virus C	54	340	Annotated
rand.69.k141_2032	GB virus C	60	251	Annotated
rand.69.k141_13337	GB virus C	56	654	Annotated
rand.69.k141_8213	GB virus C	77	293	Annotated
rand.69.k141_4386	GB virus C	51	390	Annotated
rand.69.k141_10125	GB virus C	65	437	Annotated
rand.69.k141_13357	GB virus C	50	282	Annotated
rand.69.k141_1589	GB virus C	55	352	Annotated
rand.69.k141_3006	GB virus C	44	317	Annotated
rand.69.k141_164	GB virus C	48	244	Annotated
rand.69.k141_11522	GB virus C	76	202	Annotated
rand.48.k141_6184	GB virus C	58	280	Annotated
rand.48.k141_3766	GB virus C	59	303	Annotated
rand.48.k141_2034	GB virus C	67	250	Annotated
rand.48.k141_3637	GB virus C	57	1502	Annotated
rand.48.k141_3658	GB virus C	52	321	Annotated
rand.48.k141_17478	Pseudomonas synxantha	12	446	Annotated
rand.48.k141_6986	GB virus C	70	258	Annotated
rand.48.k141_5372	GB virus C	57	280	Annotated
rand.48.k141_503	GB virus C	78	367	Annotated
rand.48.k141_4418	GB virus C	50	282	Annotated
rand.48.k141_8625	GB virus C	48	444	Annotated
rand.48.k141_1361	GB virus C	45	317	Annotated
rand.48.k141_6829	GB virus C	56	419	Annotated
rand.48.k141_346	GB virus C	66	324	Annotated
rand.48.k141_6040	GB virus C	70	283	Annotated
rand.48.k141_5811	GB virus C	42	359	Annotated
rand.48.k141_5054	GB virus C	84	285	Annotated
rand.48.k141_4252	GB virus C	54	479	Annotated
rand.48.k141_5870	GB virus C	56	282	Annotated
rand.48.k141_1867	GB virus C	45	429	Annotated
rand.48.k141_5899	GB virus C	56	276	Annotated
rand.48.k141_6759	GB virus C	63	689	Annotated
rand.48.k141_9060	GB virus C	53	393	Annotated
rand.48.k141_1925	GB virus C	48	411	Annotated
rand.48.k141_1134	GB virus C	56	388	Annotated
rand.48.k141_3322	GB virus C	64	203	Annotated
rand.48.k141_5768	GB virus C	67	308	Annotated
rand.10.k141_7622	GB virus C	52	381	Annotated
rand.10.k141_7673	Escherichia coli	93	453	Annotated
rand.10.k141_9654	GB virus C	61	331	Annotated
rand.10.k141_1853	Bradyrhizobium japonicum	17	318	Annotated
rand.48.k141_8949	GB virus C	68	581	Annotated
rand.48.k141_5715	Escherichia coli	98	534	Annotated
rand.10.k141_2668	Escherichia coli	98	303	Annotated
rand.48.k141_46	GB virus C	51	317	Annotated
rand.48.k141_4963	GB virus C	45	228	Annotated
rand.10.k141_9394	GB virus C	48	534	Annotated
rand.10.k141_8920	Human pegivirus	36	270	Annotated
rand.10.k141_7001	GB virus C	66	217	Annotated
rand.10.k141_27456	Escherichia coli	96	368	Annotated
rand.10.k141_1253	GB virus C	71	647	Annotated
rand.10.k141_4224	Escherichia coli	99	365	Annotated
rand.10.k141_49002	Vector pGKE124	1	376	Annotated
rand.10.k141_484	GB virus C	40	466	Annotated
rand.10.k141_8867	GB virus C	51	260	Annotated
rand.10.k141_6334	GB virus C	36	322	Annotated
rand.10.k141_8403	GB virus C	62	304	Annotated
rand.10.k141_58	GB virus C	52	345	Annotated
rand.86.k141_3815	Escherichia coli	96	722	Annotated
rand.86.k141_10533	Escherichia coli	99	371	Annotated
rand.37.k141_4425	Escherichia coli	88	470	Annotated
rand.82.k141_2699	Torque teno virus	73	1389	Annotated
rand.82.k141_4339	Klebsiella pneumoniae	28	320	Annotated
rand.45.k141_273	NA	NA	545	Unannotated
rand.47.k141_781	Torque teno virus	77	741	Annotated
rand.45.k141_15788	Escherichia coli	100	419	Annotated
rand.10.k141_2927	GB virus C	74	248	Annotated
rand.77.k141_85927	Escherichia coli	100	318	Annotated
rand.44.k141_9426	Escherichia coli	77	410	Annotated
rand.44.k141_2732	GB virus C	46	760	Annotated
rand.44.k141_2922	GB virus C	63	462	Annotated
rand.36.k141_9074	Escherichia coli	107	742	Annotated
rand.36.k141_9356	Klebsiella pneumoniae	22	388	Annotated
rand.47.k141_65	Torque teno virus	65	273	Annotated
rand.77.k141_2184	NA	NA	537	Unannotated
rand.47.k141_4347	Torque teno virus	75	335	Annotated
rand.97.k141_2751	Escherichia coli	107	514	Annotated
rand.97.k141_786	GB virus C	52	983	Annotated
rand.97.k141_2198	GB virus C	101	303	Annotated
rand.97.k141_1399	GB virus C	45	281	Annotated
rand.97.k141_269	GB virus C	49	282	Annotated
rand.97.k141_3401	GB virus C	50	429	Annotated
rand.28.k141_1771	Torque teno virus	71	889	Annotated
rand.97.k141_1593	GB virus C	75	246	Annotated
rand.8.k141_1458	Escherichia phage T4	6	462	Annotated
rand.97.k141_1876	GB virus C	52	314	Annotated
rand.97.k141_2144	Telmatobacter sp. DSM 110680	1	552	Annotated
rand.97.k141_2640	GB virus C	52	330	Annotated
rand.97.k141_1224	GB virus C	45	1274	Annotated
rand.97.k141_4365	GB virus C	76	310	Annotated
rand.97.k141_2967	GB virus C	70	319	Annotated
rand.97.k141_4679	Human pegivirus	36	420	Annotated
rand.97.k141_1528	GB virus C	57	388	Annotated
rand.97.k141_5562	GB virus C	74	282	Annotated
rand.97.k141_1769	GB virus C	70	285	Annotated
rand.97.k141_5015	Escherichia coli	104	609	Annotated
rand.97.k141_14962	Escherichia coli	108	323	Annotated
rand.97.k141_64	GB virus C	74	208	Annotated
rand.84.k141_1069	Escherichia coli	96	527	Annotated
rand.63.k141_3440	Escherichia coli	107	446	Annotated
rand.63.k141_821	synthetic construct	6	489	Annotated
rand.97.k141_2558	GB virus C	37	2899	Annotated
rand.97.k141_2280	GB virus C	51	252	Annotated
rand.97.k141_5138	GB virus C	77	322	Annotated
rand.97.k141_4872	GB virus C	76	294	Annotated
rand.9.k141_2471	GB virus C	49	331	Annotated
rand.97.k141_2016	GB virus C	52	782	Annotated
rand.97.k141_5464	GB virus C	84	540	Annotated
rand.11.k141_3405	GB virus C	66	291	Annotated
rand.18.k141_9812	GB virus C	73	509	Annotated
rand.1.k141_10493	Escherichia coli	106	1304	Annotated
rand.1.k141_2433	Escherichia coli	100	377	Annotated
rand.1.k141_875	Deinococcus sp. QL22	1	423	Annotated
rand.1.k141_940	Escherichia coli	108	342	Annotated
rand.1.k141_3432	Pyrinomonadaceae bacterium	3	355	Annotated
rand.11.k141_6811	GB virus C	55	269	Annotated
rand.9.k141_2621	Escherichia coli	110	522	Annotated
rand.9.k141_2067	Escherichia coli	107	579	Annotated
rand.11.k141_2010	GB virus C	52	323	Annotated
rand.11.k141_10883	GB virus C	50	292	Annotated
rand.11.k141_9523	GB virus C	64	368	Annotated
rand.11.k141_2610	GB virus C	63	209	Annotated
rand.11.k141_5342	GB virus C	79	509	Annotated
rand.11.k141_6740	GB virus C	59	248	Annotated
rand.11.k141_1968	GB virus C	38	200	Annotated
rand.11.k141_608	GB virus C	78	416	Annotated
rand.11.k141_7449	GB virus C	65	313	Annotated
rand.11.k141_6060	GB virus C	62	823	Annotated
rand.11.k141_1248	GB virus C	85	432	Annotated
rand.11.k141_10157	synthetic construct	57	371	Annotated
rand.11.k141_3365	GB virus C	50	379	Annotated
rand.11.k141_8746	GB virus C	53	274	Annotated
rand.11.k141_14250	GB virus C	54	503	Annotated
rand.11.k141_10103	GB virus C	73	387	Annotated
rand.11.k141_11454	GB virus C	58	322	Annotated
rand.11.k141_10734	GB virus C	65	277	Annotated
rand.11.k141_8695	GB virus C	53	233	Annotated
rand.11.k141_8707	GB virus C	52	470	Annotated
rand.11.k141_14205	GB virus C	74	323	Annotated
rand.11.k141_5274	GB virus C	48	342	Annotated
rand.11.k141_9414	GB virus C	46	226	Annotated
rand.11.k141_3204	GB virus C	53	398	Annotated
rand.11.k141_11494	GB virus C	52	303	Annotated
rand.11.k141_14235	GB virus C	71	325	Annotated
rand.11.k141_1824	GB virus C	55	335	Annotated
rand.11.k141_2518	GB virus C	66	214	Annotated
rand.11.k141_9357	GB virus C	54	270	Annotated
rand.11.k141_5939	GB virus C	47	484	Annotated
rand.11.k141_8594	GB virus C	50	338	Annotated
rand.11.k141_13394	GB virus C	53	212	Annotated
rand.11.k141_12714	GB virus C	73	340	Annotated
rand.11.k141_2464	GB virus C	54	299	Annotated
rand.11.k141_14106	GB virus C	100	364	Annotated
rand.11.k141_14109	GB virus C	47	545	Annotated
rand.11.k141_4557	GB virus C	63	805	Annotated
rand.11.k141_14064	GB virus C	55	228	Annotated
rand.11.k141_10685	GB virus C	55	437	Annotated
rand.11.k141_14132	GB virus C	49	214	Annotated
rand.11.k141_17371	GB virus C	49	432	Annotated
rand.11.k141_13351	GB virus C	44	272	Annotated
rand.11.k141_397	GB virus C	76	362	Annotated
rand.11.k141_9277	GB virus C	56	243	Annotated
rand.11.k141_5062	GB virus C	76	475	Annotated
rand.11.k141_11907	GB virus C	39	524	Annotated
rand.11.k141_3743	GB virus C	47	258	Annotated
rand.11.k141_5076	GB virus C	52	279	Annotated
rand.11.k141_12624	GB virus C	51	226	Annotated
rand.11.k141_13319	GB virus C	44	513	Annotated
rand.11.k141_10589	GB virus C	60	279	Annotated
rand.11.k141_984	GB virus C	72	316	Annotated
rand.11.k141_5100	GB virus C	60	415	Annotated
rand.11.k141_4472	GB virus C	41	283	Annotated
rand.11.k141_963	GB virus C	82	776	Annotated
rand.11.k141_13932	GB virus C	45	287	Annotated
rand.11.k141_7817	GB virus C	61	357	Annotated
rand.11.k141_10537	GB virus C	57	311	Annotated
rand.11.k141_6356	GB virus C	47	282	Annotated
rand.11.k141_1596	GB virus C	73	287	Annotated
rand.11.k141_2265	GB virus C	54	289	Annotated
rand.11.k141_13219	GB virus C	54	450	Annotated
rand.11.k141_5010	GB virus C	56	420	Annotated
rand.11.k141_2289	GB virus C	52	339	Annotated
rand.11.k141_13910	GB virus C	49	211	Annotated
rand.11.k141_3632	GB virus C	69	224	Annotated
rand.11.k141_2987	GB virus C	51	282	Annotated
rand.11.k141_7801	Pyrinomonadaceae bacterium	1	551	Annotated
rand.11.k141_5654	GB virus C	45	254	Annotated
rand.11.k141_7005	GB virus C	65	259	Annotated
rand.11.k141_4324	GB virus C	63	216	Annotated
rand.11.k141_159	GB virus C	50	353	Annotated
rand.11.k141_6952	GB virus C	54	338	Annotated
rand.11.k141_5617	GB virus C	77	262	Annotated
rand.11.k141_13130	GB virus C	62	405	Annotated
rand.11.k141_6965	GB virus C	57	351	Annotated
rand.11.k141_13142	GB virus C	71	201	Annotated
rand.11.k141_9059	GB virus C	54	220	Annotated
rand.11.k141_816	GB virus C	66	283	Annotated
rand.11.k141_11110	GB virus C	43	349	Annotated
rand.11.k141_6319	GB virus C	59	2362	Annotated
rand.11.k141_2155	GB virus C	42	428	Annotated
rand.11.k141_3528	GB virus C	57	225	Annotated
rand.11.k141_37612	uncultured Acidobacteriota bacterium	3	352	Annotated
rand.11.k141_2785	GB virus C	55	514	Annotated
rand.11.k141_13035	GB virus C	62	390	Annotated
rand.11.k141_2795	GB virus C	66	372	Annotated
rand.11.k141_13046	GB virus C	51	276	Annotated
rand.11.k141_11006	GB virus C	49	435	Annotated
rand.11.k141_4192	Escherichia coli	107	428	Annotated
rand.11.k141_8268	GB virus C	60	484	Annotated
rand.11.k141_14393	GB virus C	47	505	Annotated
rand.11.k141_11022	GB virus C	59	207	Annotated
rand.11.k141_2146	GB virus C	61	270	Annotated
rand.11.k141_6185	GB virus C	57	366	Annotated
rand.11.k141_73	GB virus C	74	247	Annotated
rand.6.k141_3694	GB virus C	50	456	Annotated
rand.11.k141_10237	GB virus C	53	295	Annotated
rand.11.k141_12286	GB virus C	84	228	Annotated
rand.11.k141_6842	uncultured bacterium	16	410	Annotated
rand.11.k141_31	GB virus C	49	424	Annotated
rand.11.k141_4800	GB virus C	53	393	Annotated
rand.11.k141_5487	GB virus C	74	392	Annotated
rand.6.k141_419	GB virus C	54	327	Annotated
rand.11.k141_2090	GB virus C	59	356	Annotated
rand.11.k141_13685	GB virus C	53	295	Annotated
rand.6.k141_7141	Bovine serum-associated circular virus	2	533	Annotated
rand.92.k141_2133	Torque teno virus	28	424	Annotated
rand.92.k141_3205	Torque teno virus	72	392	Annotated
rand.92.k141_3309	Torque teno virus	37	226	Annotated
rand.92.k141_1498	Torque teno virus	38	314	Annotated
rand.92.k141_576	Torque teno virus	20	345	Annotated
rand.92.k141_908	Torque teno virus	77	509	Annotated
rand.100.k141_519	GB virus C	55	245	Annotated
rand.6.k141_8586	GB virus C	62	417	Annotated
rand.6.k141_2807	Escherichia coli	87	418	Annotated
rand.100.k141_4812	GB virus C	69	226	Annotated
rand.100.k141_7074	GB virus C	50	359	Annotated
rand.100.k141_7095	GB virus C	43	351	Annotated
rand.100.k141_1917	GB virus C	84	376	Annotated
rand.100.k141_925	GB virus C	84	306	Annotated
rand.100.k141_935	GB virus C	56	314	Annotated
rand.100.k141_5199	GB virus C	45	400	Annotated
rand.100.k141_8050	GB virus C	51	283	Annotated
rand.100.k141_9210	GB virus C	59	385	Annotated
rand.100.k141_3178	GB virus C	49	381	Annotated
rand.100.k141_1334	GB virus C	37	282	Annotated
rand.100.k141_6502	GB virus C	72	427	Annotated
rand.100.k141_8141	GB virus C	55	281	Annotated
rand.100.k141_5715	GB virus C	61	367	Annotated
rand.100.k141_5725	Human pegivirus	37	339	Annotated
rand.42.k141_15884	GB virus C	91	342	Annotated
rand.100.k141_7675	GB virus C	74	425	Annotated
rand.100.k141_2775	GB virus C	37	340	Annotated
rand.100.k141_3892	GB virus C	46	294	Annotated
rand.100.k141_1715	GB virus C	49	563	Annotated
rand.100.k141_3952	GB virus C	54	282	Annotated
rand.100.k141_5602	Escherichia coli	94	426	Annotated
rand.42.k141_6719	GB virus C	47	354	Annotated
rand.100.k141_8399	GB virus C	77	841	Annotated
rand.100.k141_2381	GB virus C	67	201	Annotated
rand.42.k141_4567	GB virus C	61	304	Annotated
rand.42.k141_8387	GB virus C	49	454	Annotated
rand.42.k141_3352	GB virus C	56	206	Annotated
rand.42.k141_1243	GB virus C	47	382	Annotated
rand.42.k141_15394	Escherichia coli	97	372	Annotated
rand.42.k141_6627	GB virus C	58	479	Annotated
rand.42.k141_9596	GB virus C	54	283	Annotated
rand.42.k141_14211	GB virus C	55	334	Annotated
rand.42.k141_4536	GB virus C	47	278	Annotated
rand.42.k141_10865	GB virus C	60	277	Annotated
rand.42.k141_1646	GB virus C	72	242	Annotated
rand.42.k141_13360	GB virus C	57	447	Annotated
rand.42.k141_5870	GB virus C	54	352	Annotated
rand.42.k141_13414	GB virus C	51	325	Annotated
rand.42.k141_10808	GB virus C	42	400	Annotated
rand.42.k141_11270	GB virus C	47	389	Annotated
rand.42.k141_9557	GB virus C	46	623	Annotated
rand.42.k141_4511	GB virus C	48	472	Annotated
rand.42.k141_12432	Escherichia coli	107	320	Annotated
rand.42.k141_12023	GB virus C	48	281	Annotated
rand.42.k141_14979	GB virus C	69	280	Annotated
rand.42.k141_4036	GB virus C	58	283	Annotated
rand.42.k141_3637	GB virus C	50	229	Annotated
rand.42.k141_7005	GB virus C	48	304	Annotated
rand.42.k141_14158	GB virus C	47	225	Annotated
rand.42.k141_12859	GB virus C	50	549	Annotated
rand.42.k141_10360	GB virus C	82	483	Annotated
rand.42.k141_290	GB virus C	48	455	Annotated
rand.42.k141_13288	GB virus C	59	402	Annotated
rand.42.k141_2772	GB virus C	61	405	Annotated
rand.42.k141_9497	GB virus C	55	370	Annotated
rand.42.k141_10264	GB virus C	67	214	Annotated
rand.42.k141_9437	GB virus C	46	355	Annotated
rand.42.k141_1487	GB virus C	67	330	Annotated
rand.42.k141_1047	GB virus C	58	473	Annotated
rand.42.k141_3961	GB virus C	54	276	Annotated
rand.42.k141_11169	GB virus C	43	368	Annotated
rand.42.k141_14090	GB virus C	56	318	Annotated
rand.42.k141_14484	GB virus C	48	313	Annotated
rand.42.k141_11988	GB virus C	62	317	Annotated
rand.42.k141_3189	GB virus C	59	481	Annotated
rand.42.k141_14466	GB virus C	62	289	Annotated
rand.42.k141_1871	GB virus C	48	275	Annotated
rand.42.k141_599	GB virus C	47	337	Annotated
rand.42.k141_1817	GB virus C	46	352	Annotated
rand.42.k141_11465	GB virus C	50	283	Annotated
rand.42.k141_4766	GB virus C	53	281	Annotated
rand.42.k141_6032	GB virus C	98	339	Annotated
rand.42.k141_6865	GB virus C	41	1497	Annotated
rand.42.k141_1426	GB virus C	56	336	Annotated
rand.42.k141_7288	GB virus C	46	272	Annotated
rand.42.k141_14417	GB virus C	71	252	Annotated
rand.42.k141_9399	GB virus C	76	413	Annotated
rand.42.k141_14862	GB virus C	54	232	Annotated
rand.42.k141_8509	GB virus C	52	543	Annotated
rand.42.k141_8089	GB virus C	60	441	Annotated
rand.42.k141_13087	GB virus C	49	350	Annotated
rand.42.k141_12662	GB virus C	59	241	Annotated
rand.42.k141_3005	Human pegivirus	50	583	Annotated
rand.42.k141_12677	GB virus C	56	282	Annotated
rand.42.k141_500	GB virus C	54	279	Annotated
rand.42.k141_2609	GB virus C	58	1752	Annotated
rand.42.k141_2618	GB virus C	52	320	Annotated
rand.42.k141_10123	GB virus C	54	238	Annotated
rand.42.k141_4729	GB virus C	48	1295	Annotated
rand.42.k141_1786	GB virus C	51	349	Annotated
rand.42.k141_7177	GB virus C	53	282	Annotated
rand.42.k141_5928	GB virus C	62	317	Annotated
rand.49.k141_2212	GB virus C	84	581	Annotated
rand.25.k141_3938	Escherichia coli	95	320	Annotated
rand.25.k141_4601	synthetic construct	10	416	Annotated
rand.42.k141_2102	GB virus C	50	227	Annotated
rand.42.k141_5468	GB virus C	58	459	Annotated
rand.42.k141_1280	GB virus C	101	311	Annotated
rand.42.k141_5057	GB virus C	45	277	Annotated
