contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDep	S1_meanCov	Specy
DNA_k71_4215	264	0.613636363636364	1	1.21836734693878	0.2	6	0.147193598909368	0.0133316937582971	0
DNA_k71_2372	263	0.680608365019011	1	1.16363636363636	0.196503496503496	6	0.116238988332518	0.0126784783959303	0
DNA_k71_2415	257	0.642023346303502	1	0.84	0.2	9	0.156214058278915	0.0153331424141985	0
DNA_k71_1870	8426	0.635888915262283	3	6.35627184201828	0.250719579322378	43	0.0853172644839689	0.015579300752307	0
RNA_k71_504	251	0.597609561752988	1	3.37462686567164	0.2	4	0.0213926966916434	0.00502424911099822	0
DNA_k71_1770	291	0.52233676975945	1	1.19818181818182	0.2	57	10.9451116697149	0.0915259697151441	0
DNA_k71_2157	275	0.661818181818182	1	0.937123745819398	0.19866220735786	8	0.155491477461222	0.0153583083494841	0
DNA_k71_4012	223	0.582959641255605	1	0.547008547008548	0.2	6	0.120255001181204	0.011332333731595	0
RNA_k71_1076	263	0.551330798479088	1	4.33741007194244	0.198561151079137	2	0.0149963256721486	0.00224577452297088	0
DNA_k71_4196	277	0.613718411552347	1	0.547297297297298	0.2	6	0.129604562351428	0.0115668934855813	0
DNA_k71_1688	399	0.571428571428571	1	0.788863109048724	0.2	7	0.197614449150234	0.0140793859125309	0
DNA_k71_3075	469	0.573560767590618	1	1.30769230769231	0.2	7	0.222240128710809	0.0136898458328277	0
DNA_k71_3541	773	0.526520051746442	1	0.866351829988194	0.195513577331759	9	0.241937398110357	0.0159894245596342	0
DNA_k71_2642	6356	0.553335431088735	3	8.44494458495774	0.224122893971524	44	0.0988147956701158	0.0187362395648071	0
DNA_k71_1512	296	0.547297297297297	1	0.410322580645162	0.193548387096774	9	0.190661301815062	0.0145820585230362	0
RNA_k71_1142	250	0.556	1	5.85855513307984	0.2	4	0.0344296525189191	0.00378996632441068	0
DNA_k71_3543	348	0.333333333333333	1	0.828494623655914	0.2	0	0	0	0
RNA_k71_826	229	0.668122270742358	1	4.25882352941176	0.2	1	0.0148305084745763	0.00297977036632039	0
RNA_k71_393	271	0.531365313653137	1	5.55862068965518	0.2	9	0.012614097102278	0.00747384464786007	0
RNA_k71_517	233	0.695278969957081	1	2.9004016064257	0.2	2	0.0158857413933315	0.00403598536188669	0
DNA_k71_2793	225	0.613333333333333	1	0.815966386554622	0.2	5	0.102347149180086	0.0109081091344979	0
RNA_k71_734	234	0.431623931623932	2	0.64747913740395	0.329019251425266	101	0.322451535751548	0.167307217701146	0
DNA_k71_2893	3712	0.679148706896552	3	5.21040612890822	0.216456157994893	40	0.146613206550568	0.0196455852754394	0
DNA_k71_1187	234	0.670940170940171	1	0.707936507936508	0.180952380952381	8	0.0952987469544397	0.0151872347000804	0
DNA_k71_2658	226	0.278761061946903	1	0.471489361702128	0.2	0	0	0	0
DNA_k71_2791	311	0.565916398713826	2	1.0737504683402	0.249044585987261	6	0.19393766452545	0.0134254368419644	0
RNA_k71_1158	378	0.576719576719577	1	9.28990825688074	0.198165137614679	8	0.0117316185505775	0.00635400693798412	0
DNA_k71_2891	230	0.621739130434783	1	0.39090909090909	0.196694214876033	5	0.141072341979532	0.0117632531276666	0
DNA_k71_1319	374	0.598930481283422	1	0.776	0.198	10	0.187314275297439	0.0137703790595974	0
DNA_k71_3276	362	0.552486187845304	1	1.44449877750611	0.2	6	0.204946996433404	0.0138645587269823	0
DNA_k71_337	328	0.524390243902439	1	1.25792349726776	0.2	8	0.23831405627346	0.0169414179416564	0
RNA_k71_471	218	0.490825688073394	1	4.07445887445888	0.2	1	0.0101547808476783	0.00180818747287719	0
DNA_k71_2376	215	0.548837209302326	1	1.27866108786611	0.2	6	0.191470081285857	0.0146781257884463	0
RNA_k71_481	266	0.646616541353383	1	5.83487544483986	0.2	9	0.0305460276371436	0.00922421428865143	0
DNA_k71_2917	233	0.682403433476395	1	0.84758064516129	0.2	6	0.109728351431276	0.0136611791792305	0
DNA_k71_447	395	0.577215189873418	1	1.32595936794582	0.2	11	0.2506646174814	0.0170067595460096	0
DNA_k71_227	5032	0.705484896661367	3	4.43730462643825	0.22253354629055	23	0.0674842323104802	0.0128282989254699	0
DNA_k71_559	319	0.67398119122257	1	0.997653958944282	0.2	10	0.184087334357089	0.0163450992492493	0
DNA_k71_3370	3723	0.62181036798281	3	20.3310855226181	0.273789880076167	42	0.311011096750944	0.0213553753338025	0
DNA_k71_962	220	0.590909090909091	1	0.750420168067226	0.2	5	0.132103196352879	0.0124424042049557	0
DNA_k71_2270	226	0.389380530973451	1	0.9408	0.1888	4	0.00560642343992111	0.00352162276376955	0
RNA_k71_767	227	0.308370044052863	1	6.23983402489626	0.197510373443983	2	0.00320255247323971	0.00215521271622253	0
DNA_k71_4016	374	0.612299465240642	1	1.13559322033898	0.2	7	0.172296825905327	0.0137406565085938	0
DNA_k71_2579	575	0.700869565217391	1	4.91954602774274	0.2	10	0.0598648005722215	0.0118944524093046	0
DNA_k71_2367	330	0.484848484848485	1	7.30934959349594	0.2	42	2.55682060094846	0.0540358548340532	0
DNA_k71_4192	219	0.570776255707763	1	0.62155172413793	0.2	5	0.149077052418577	0.0107196827903659	0
RNA_k71_923	235	0.446808510638298	3	0.955551603767372	0.452742047026279	172	0.353653728197413	0.231985889962745	0
DNA_k71_3267	299	0.361204013377926	1	1.4798833819242	0.193586005830904	1	0.000822473830378126	0.000822473830378126	0
RNA_k71_1072	223	0.63677130044843	1	3.35431034482758	0.2	2	0.0308122551627412	0.00445543357353581	0
DNA_k71_1516	239	0.569037656903766	1	0.705019305019306	0.2	9	0.167667037288023	0.0145427637927902	0
DNA_k71_1699	786	0.597964376590331	1	1.45707865168539	0.2	29	0.225567949247783	0.0208929211799293	0
RNA_k71_1146	2978	0.515782404298187	4	46.8450045157811	0.247535905402609	74	0.412323993492932	0.0142394050350669	0
DNA_k71_1969	1729	0.633314054366686	2	1.709937792783	0.208692152523903	15	0.445641769038991	0.0187368299763938	0
DNA_k71_3145	230	0.682608695652174	1	0.650202429149798	0.2	6	0.132012155273224	0.012271858211754	0
DNA_k71_2646	269	0.680297397769517	1	0.631358885017422	0.18815331010453	5	0.0875222911080639	0.0121018260464958	0
DNA_k71_364	1893	0.65715795034337	3	1.97222649840897	0.232244467860906	27	0.531087687193963	0.0214231647823981	0
DNA_k71_2538	339	0.752212389380531	1	2.65035971223022	0.2	6	0.0470918059364555	0.0119521675245457	0
DNA_k71_2108	12726	0.662816281628163	3	5.66117178477347	0.222308124776819	65	0.156248702537766	0.0185121821295961	0
DNA_k71_2068	442	0.69683257918552	1	0.895798319327732	0.2	7	0.133231570367362	0.0117175160836765	0
DNA_k71_3640	298	0.63758389261745	1	0.75886075949367	0.2	10	0.248186036571736	0.0199055833473353	0
DNA_k71_4137	434	0.596774193548387	1	0.915433403805496	0.2	6	0.197228668659789	0.0122675407668793	0
DNA_k71_4273	223	0.62780269058296	1	0.741908713692946	0.193360995850622	10	0.258021410964237	0.0193694608880788	0
DNA_k71_1308	450	0.606666666666667	1	0.741224489795918	0.196734693877551	7	0.162526961205161	0.0155567154859928	0
DNA_k71_2473	213	0.582159624413146	1	6.47313915857606	0.2	49	0.823346011517717	0.0813849261895657	0
RNA_k71_334	235	0.638297872340426	1	3.67183673469388	0.2	5	0.035045431809701	0.0056637386646849	0
DNA_k71_1245	647	0.62596599690881	1	1.08801128349788	0.2	8	0.167691405316993	0.0122047365273573	0
RNA_k71_444	260	0.719230769230769	1	3.34981549815498	0.2	2	0.0159786315186478	0.00231697070676863	0
RNA_k71_224	431	0.533642691415313	2	2.42339686321223	0.291780821917808	47	1.87796754247736	0.0735837320538108	0
DNA_k71_4271	223	0.614349775784753	1	0.950413223140496	0.2	5	0.206817733511206	0.0113008226118171	0
DNA_k71_2471	306	0.607843137254902	1	0.811480362537764	0.2	5	0.173093528065445	0.0111870723039046	0
DNA_k71_3374	1445	0.691349480968858	1	4.88231768231768	0.2	18	0.0742461835814896	0.0151357381077907	0
DNA_k71_479	277	0.671480144404332	1	0.823648648648648	0.2	5	0.156239577475379	0.0127246261235357	0
DNA_k71_1167	413	0.588377723970944	2	0.900574786324787	0.237019230769231	12	0.207150877282033	0.0138296174116616	0
DNA_k71_489	227	0.585903083700441	1	0.93574297188755	0.173493975903614	6	0.148762916011598	0.0116917817072322	0
DNA_k71_1007	1316	0.588905775075988	1	1.97275031685678	0.2	54	3.48838118743497	0.0521734104765947	0
DNA_k71_2274	246	0.585365853658537	1	1.3927797833935	0.2	6	0.158670705242786	0.0113282081068683	0
DNA_k71_3757	275	0.683636363636364	1	0.548979591836734	0.18843537414966	8	0.142627506627071	0.0130591032466802	0
DNA_k71_737	267	0.50936329588015	1	0.800694444444444	0.2	6	0.243009995280258	0.0154399613896733	0
RNA_k71_551	220	0.454545454545455	3	1.46652919740803	0.383579937180222	108	0.688493622516563	0.193193560317246	0
DNA_k71_514	2459	0.659617730784872	3	5.61687624085187	0.230563794995675	23	0.0634635169690453	0.014404418038924	0
DNA_k71_3857	3729	0.674443550549745	3	5.71150101351363	0.216224974811285	51	0.1915509233982	0.0214199776780655	0
RNA_k71_932	468	0.653846153846154	1	5.4059405940594	0.2	3	0.025125069106268	0.00283794994976336	0
DNA_k71_1989	445	0.579775280898876	2	1.0350789122703	0.232589285714286	8	0.209388259432276	0.0156533969499024	0
DNA_k71_2088	2178	0.641414141414141	3	5.815641667394	0.248953523064099	29	0.184816202483123	0.0195963650430977	0
DNA_k71_1176	235	0.612765957446809	1	0.898823529411764	0.2	6	0.162076724444041	0.0139275236015588	0
RNA_k71_367	229	0.567685589519651	1	3.8672131147541	0.15327868852459	1	0.00643828312450013	0.00219941348973607	0
DNA_k71_1427	235	0.65531914893617	1	0.451012145748988	0.175708502024291	8	0.208720563315209	0.0171526720123245	0
DNA_k71_3595	440	0.618181818181818	1	0.865546218487394	0.2	7	0.174121684048329	0.0130533806140637	0
DNA_k71_2119	223	0.663677130044843	1	0.682905982905982	0.2	4	0.116215679081472	0.0100487009394772	0
DNA_k71_3644	827	0.580411124546554	2	1.13994401056997	0.21855421686747	8	0.213154783068904	0.0129378341845483	0
DNA_k71_1042	271	0.590405904059041	2	0.616341836606718	0.253455238668573	8	0.177281598501773	0.012925387105184	0
DNA_k71_3011	527	0.645161290322581	1	1.06151202749141	0.2	6	0.142636692195595	0.0117101428389069	0
DNA_k71_820	246	0.495934959349593	1	0.988321167883212	0.197810218978102	10	0.184993319008438	0.0154154318589431	0
DNA_k71_2387	581	0.562822719449225	1	1.0248427672956	0.2	7	0.211898579435651	0.0135235667740386	0
DNA_k71_764	1232	0.743506493506494	3	3.83046752678332	0.22407932039511	10	0.0548205194188497	0.0131297209211699	0
DNA_k71_3528	269	0.628252788104089	1	0.677777777777778	0.2	5	0.152760135318795	0.0121390768371752	0
DNA_k71_3287	270	0.67037037037037	1	0.782456140350878	0.19859649122807	7	0.117162500834836	0.0120171654549284	0
DNA_k71_3013	416	0.596153846153846	1	1.06375545851528	0.2	6	0.152087500394259	0.0124412134299471	0
DNA_k71_2595	242	0.619834710743802	1	0.806153846153846	0.197692307692308	11	0.140357792395561	0.0187453262345782	0
DNA_k71_3119	601	0.575707154742097	3	1.18153153153153	0.249099099099099	9	0.203255524135359	0.0133255291101082	0
DNA_k71_1514	294	0.370748299319728	1	0.983177570093458	0.2	0	0	0	0
RNA_k71_159	297	0.744107744107744	1	5.27428571428572	0.198095238095238	1	0.00499893185216835	0.00146336252937406	0
DNA_k71_2011	3961	0.681141125978288	3	4.71071124860197	0.224573978537461	26	0.0594164780441466	0.0128572947553673	0
RNA_k71_1144	225	0.595555555555556	1	2.62222222222222	0.2	2	0.0198636907928134	0.00277846596277486	0
DNA_k71_2644	257	0.583657587548638	1	0.826618705035972	0.2	6	0.185886903293954	0.0133103943067959	0
DNA_k71_3387	346	0.606936416184971	1	0.936170212765958	0.184574468085106	10	0.16227115005677	0.0148398250914947	0
DNA_k71_2287	364	0.667582417582418	2	0.706605081474979	0.283468834688347	10	0.217446799135473	0.0176814050832513	0
DNA_k71_2013	227	0.616740088105727	1	1.13333333333333	0.2	4	0.182268225663337	0.00994074628448855	0
DNA_k71_2528	12885	0.684982537834692	3	5.19231046447135	0.239606872001238	58	0.107366758768374	0.0168109579274042	0
DNA_k71_830	409	0.60880195599022	1	0.633333333333334	0.2	7	0.162981579812896	0.0118611694526019	0
RNA_k71_922	240	0.441666666666667	2	1.23860947188689	0.378408171823982	172	0.546719567120413	0.245931512174231	0
DNA_k71_1170	226	0.597345132743363	1	1.07611336032389	0.2	11	0.228017948063319	0.0210322395980818	0
DNA_k71_955	455	0.591208791208791	1	1.03976143141153	0.2	9	0.20307430308281	0.0152877820647018	0
DNA_k71_1675	228	0.592105263157895	1	1.53359683794466	0.2	7	0.178485583414112	0.0147953602946968	0
DNA_k71_3088	650	0.684615384615385	2	5.12967826907588	0.223583460949464	16	0.0975665606915399	0.0159450902995319	0
RNA_k71_409	215	0.632558139534884	1	2.83318777292576	0.197379912663755	1	0.0137243401759531	0.0019941348973607	0
DNA_k71_4014	20167	0.661129568106312	3	5.78735483717564	0.228630696961399	147	0.192741993293192	0.019089620293469	0
RNA_k71_651	321	0.389408099688474	2	16.1555095876018	0.24061597058051	8	0.038962622342877	0.0115660889419591	0
RNA_k71_267	677	0.581979320531758	1	8.09197278911564	0.2	6	0.0669194850733388	0.00659161053690492	0
DNA_k71_614	238	0.714285714285714	2	0.83523622047244	0.253051181102362	8	0.12620423535938	0.0132033896692067	0
DNA_k71_117	227	0.60352422907489	1	0.731967213114754	0.2	6	0.142677164767028	0.0117754173532746	0
DNA_k71_2374	265	0.683018867924528	1	0.459574468085106	0.184397163120567	8	0.104792023313635	0.0136771871222848	0
DNA_k71_3274	230	0.634782608695652	1	0.93125	0.17578125	6	0.196300008487504	0.0141703845334109	0
DNA_k71_1492	226	0.663716814159292	1	0.891803278688524	0.2	5	0.146960705457753	0.0144782352351444	0
DNA_k71_963	545	0.581651376146789	1	0.753198653198654	0.198989898989899	9	0.189301394134062	0.0127764560728543	0
DNA_k71_2757	244	0.668032786885246	1	0.743939393939394	0.197727272727273	10	0.190031906602735	0.0187393748672737	0
DNA_k71_2857	237	0.628691983122363	1	0.50996015936255	0.2	9	0.18139982185662	0.0166726951765336	0
RNA_k71_495	271	0.6309963099631	1	5.24475524475524	0.2	2	0.0265870610376619	0.00313713309520112	0
DNA_k71_727	624	0.416666666666667	1	1.32982954545455	0.2	13	0.188666258714059	0.0156306758897661	0
DNA_k71_1208	363	0.644628099173554	1	0.790931989924434	0.198992443324937	7	0.136065432348941	0.0124670813296491	0
DNA_k71_3473	2970	0.678787878787879	3	5.29630742229518	0.220705882352941	24	0.125273505132069	0.0172468771518464	0
RNA_k71_234	260	0.642307692307692	1	2.91078066914498	0.2	1	0.0214492055849783	0.00247953779489648	0
DNA_k71_3471	244	0.39344262295082	0	0	0	2	0.00190675199164164	0.00190675199164164	0
DNA_k71_1345	18027	0.665668164420037	3	5.68627493211312	0.227377369181326	85	0.105837656406139	0.0167543339898361	0
RNA_k71_324	217	0.645161290322581	1	5.99469026548672	0.2	3	0.00904151875289397	0.00364536708339765	0
DNA_k71_2145	272	0.639705882352941	1	0.667820069204152	0.2	7	0.167553853756845	0.0130232321660532	0
DNA_k71_3646	218	0.706422018348624	1	0.625751072961374	0.2	6	0.0966556914701378	0.0129973257284676	0
RNA_k71_815	246	0.51219512195122	1	3.1408560311284	0.2	8	0.0174254105465067	0.0102337237657391	0
DNA_k71_3538	292	0.578767123287671	1	0.47557003257329	0.127035830618892	5	0.158047324337294	0.0113065582910426	0
DNA_k71_151	270	0.633333333333333	1	0.609824561403508	0.19719298245614	7	0.179796721010761	0.0144565256711471	0
RNA_k71_114	287	0.414634146341463	1	7.56050955414012	0.2	3	0.00395821147115802	0.00268010853754091	0
DNA_k71_264	267	0.659176029962547	2	0.807771718715594	0.226587049726047	5	0.147286665986572	0.0112622990165962	0
DNA_k71_1901	286	0.657342657342657	1	0.750161812297734	0.2	8	0.141871007931842	0.0127370634134928	0
RNA_k71_617	221	0.669683257918552	1	6.72	0.2	1	0.0111333143020268	0.00186982586354553	0
DNA_k71_3068	274	0.686131386861314	1	0.715172413793104	0.2	5	0.109512560443391	0.0114127571790063	0
DNA_k71_1437	246	0.601626016260163	1	1.30888030888031	0.173745173745174	8	0.169882226275103	0.013519391288253	0
DNA_k71_3108	247	0.59919028340081	1	0.55648854961832	0.183969465648855	9	0.194947167639467	0.0167784119072305	0
DNA_k71_1510	251	0.378486055776892	2	1.45033785670408	0.260629921259843	2	0.00290830581661164	0.00194310388620777	0
RNA_k71_1140	245	0.355102040816327	1	9.51865671641792	0.197761194029851	4	0.00641477627471386	0.00312778355879293	0
DNA_k71_2640	240	0.641666666666667	1	0.82084942084942	0.2	6	0.155189882598449	0.0125642457551531	0
DNA_k71_1903	284	0.661971830985915	1	0.54113712374582	0.2	8	0.18371007815674	0.0152858112485497	0
DNA_k71_4010	9488	0.64997892074199	3	6.11357774883806	0.235252048343574	88	0.0993736073679217	0.0163193632017025	0
DNA_k71_3367	956	0.605648535564854	2	7.41464095971692	0.215774907271853	12	0.0903291040807011	0.0144536500365427	0
RNA_k71_933	277	0.570397111913357	3	0.706204510259388	0.366662795199381	88	0.193574490763652	0.125967110063049	0
DNA_k71_3579	214	0.649532710280374	1	0.575221238938054	0.176106194690265	5	0.0978606840330515	0.00977910512137527	0
DNA_k71_401	327	0.642201834862385	1	0.78470254957507	0.194334277620397	12	0.200548993547079	0.0172055528672732	0
DNA_k71_659	217	0.626728110599078	1	0.771551724137932	0.2	10	0.197819240291135	0.0172934391367351	0
DNA_k71_2267	225	0.555555555555556	1	0.894820717131474	0.187250996015936	5	0.129795593599641	0.0124356763895476	0
DNA_k71_1174	229	0.620087336244541	1	0.595867768595042	0.2	5	0.0852033550070268	0.0117285541076948	0
DNA_k71_1772	10049	0.665339834809434	3	6.13386368664602	0.233319449972882	88	0.174691185745535	0.0214342289074489	0
DNA_k71_237	398	0.625628140703518	1	1.00182648401826	0.2	8	0.183810093650183	0.0158150423467905	0
DNA_k71_2276	284	0.644366197183099	1	0.893630573248408	0.198726114649682	6	0.132103908500744	0.0125931563015994	0
DNA_k71_327	250	0.648	1	0.83768115942029	0.2	19	5.68112035324646	0.0465207563459491	0
DNA_k71_1872	368	0.641304347826087	1	0.78473282442748	0.2	9	0.148659709465187	0.0136294006266163	0
DNA_k71_3376	262	0.599236641221374	2	0.684782608695653	0.244565217391304	8	0.148333504778188	0.0157647009314162	0
DNA_k71_3917	231	0.54978354978355	1	1.07421875	0.2	12	0.223089659756526	0.0174099433416995	0
DNA_k71_2370	416	0.519230769230769	1	0.909803921568628	0.2	7	0.170311883691736	0.0123574371332615	0
DNA_k71_3270	247	0.550607287449393	1	0.844444444444444	0.191111111111111	7	0.210906748238715	0.0136066083495581	0
DNA_k71_3793	4923	0.594353036766199	3	3.15757874548861	0.218582111412638	18	0.0275986894042645	0.00996092413232724	0
RNA_k71_860	296	0.391891891891892	2	0.406521150995055	0.218899001157921	38	0.0448301654207798	0.0340706840669596	0
RNA_k71_724	313	0.527156549520767	2	3.72436941010954	0.274103105215556	26	1.59077966194698	0.0457225771725598	0
DNA_k71_3893	243	0.654320987654321	1	0.932824427480916	0.2	7	0.132355770952603	0.0145652770003589	0
DNA_k71_3791	237	0.60337552742616	1	0.452	0.2	5	0.170096834115826	0.0119733529656376	0
DNA_k71_1219	7528	0.648379383634431	3	6.0675427601613	0.231540036754869	61	0.168484388716809	0.0205658108078896	0
DNA_k71_4127	249	0.642570281124498	1	0.546212121212122	0.2	4	0.1443571344835	0.0107659365942865	0
DNA_k71_3658	288	0.614583333333333	1	0.576699029126214	0.194822006472492	6	0.156718785118949	0.0111783062706591	0
DNA_k71_3891	366	0.628415300546448	1	0.696428571428572	0.2	5	0.126185603424866	0.0105943560582568	0
DNA_k71_3584	269	0.516728624535316	2	1.4211914893617	0.378666666666667	52	20.5187658922335	0.0966260974234258	0
DNA_k71_1189	227	0.647577092511013	1	0.594331983805668	0.195141700404858	7	0.133393603088284	0.0135242145213315	0
DNA_k71_4023	8482	0.640179203018156	3	6.17318109640314	0.23405443032196	50	0.109891315931303	0.017437809056127	0
DNA_k71_758	220	0.5	1	0.682251082251082	0.2	6	0.198077431414608	0.0131803089660306	0
DNA_k71_1317	220	0.627272727272727	1	1.0344262295082	0.197540983606557	8	0.221385018213061	0.0155042391321649	0
DNA_k71_1976	238	0.630252100840336	1	0.764341085271318	0.198449612403101	10	0.19415749155473	0.0183571197697914	0
DNA_k71_4021	234	0.717948717948718	1	0.848412698412698	0.181746031746032	11	0.218602637326844	0.0183991954820693	0
DNA_k71_356	377	0.583554376657825	1	0.886977886977886	0.185749385749386	9	0.175282211194856	0.0158509937274806	0
DNA_k71_2566	242	0.59504132231405	1	0.755725190839694	0.169465648854962	10	0.176636290277272	0.0182149874382813	0
DNA_k71_2024	242	0.62396694214876	1	0.870454545454546	0.198484848484848	4	0.146768378136049	0.0107911893697063	0
DNA_k71_2919	408	0.605392156862745	1	0.749321266968326	0.198190045248869	15	0.273639828219669	0.0190094200088557	0
DNA_k71_1521	258	0.655038759689923	1	0.594795539033458	0.2	10	0.175763830589575	0.0175852218505659	0
DNA_k71_3030	375	0.44	1	1.14634146341463	0.2	9	0.245060463993075	0.0161277235214316	0
RNA_k71_871	270	0.648148148148148	1	6.30666666666666	0.2	1	0.006368899917287	0.000909842845326716	0
DNA_k71_977	309	0.576051779935275	1	0.703658536585366	0.2	5	0.165116557938868	0.0110950929292297	0
DNA_k71_2036	2898	0.650448585231194	3	5.71838263951288	0.225962459157036	30	0.0850815411943004	0.0161201207857551	0
DNA_k71_645	246	0.520325203252033	1	0.304313725490196	0.171764705882353	6	0.146191570541658	0.0130414129100483	0
DNA_k71_3560	235	0.634042553191489	1	0.573809523809524	0.188888888888889	5	0.136296626000636	0.0114072810831437	0
RNA_k71_941	256	0.36328125	1	9.45555555555556	0.189583333333333	9	0.0150674833186454	0.0086214919092176	0
DNA_k71_847	310	0.567741935483871	1	0.891940298507462	0.2	9	0.179264567461367	0.0173693068316738	0
RNA_k71_881	261	0.64367816091954	1	9.33714285714286	0.2	4	0.0153592375366569	0.00312805474095797	0
DNA_k71_987	226	0.508849557522124	1	1.025	0.198387096774194	6	0.188211954235738	0.011476459350431	0
DNA_k71_1018	267	0.659176029962547	1	1.18471760797342	0.2	7	0.163277464322617	0.0132191382173784	0
DNA_k71_303	516	0.61046511627907	1	0.675949367088608	0.2	6	0.136175441266286	0.0127413380256447	0
DNA_k71_1523	290	0.544827586206897	1	0.990415335463258	0.2	8	0.170929649387841	0.0133367405357494	0
DNA_k71_1835	217	0.56221198156682	1	0.483478260869566	0.2	6	0.175253712853691	0.0138656744301906	0
RNA_k71_772	360	0.655555555555556	1	6.2108527131783	0.2	5	0.0170512608049265	0.00491645471117612	0
RNA_k71_273	221	0.65158371040724	1	4.45800865800866	0.174025974025974	4	0.0114212749615975	0.00369770865335381	0
DNA_k71_2203	281	0.651245551601424	1	0.700334448160536	0.2	7	0.183382502388953	0.0157049226175706	0
RNA_k71_283	317	0.67192429022082	1	9.68117647058824	0.2	7	0.0432279773217012	0.00626483585269876	0
DNA_k71_3303	228	0.692982456140351	1	0.264406779661016	0.18135593220339	10	0.149964501550475	0.0185184646342492	0
RNA_k71_782	230	0.656521739130435	1	3.6325	0.2	3	0.0312219346193097	0.00589186792542108	0
DNA_k71_1735	303	0.646864686468647	1	1.10504451038576	0.2	8	0.114048529737013	0.0124671114775411	0
DNA_k71_2369	246	0.577235772357724	1	0.734848484848484	0.2	7	0.184004517134447	0.0138422855107287	0
DNA_k71_2577	321	0.638629283489097	1	0.805142857142856	0.2	6	0.166910065453081	0.0122610736930028	0
DNA_k71_2201	230	0.595652173913043	1	0.66530612244898	0.2	7	0.164264112273261	0.0152551348579971	0
DNA_k71_3269	310	0.593548387096774	1	0.736936936936936	0.2	9	0.271496443033852	0.0180128587947533	0
DNA_k71_3301	278	0.52158273381295	2	0.879307581720912	0.240896985694421	4	0.162057703972936	0.0113864886490872	0
DNA_k71_1967	227	0.669603524229075	1	0.794285714285714	0.191020408163265	10	0.160378582370481	0.0165766511572703	0
DNA_k71_4204	295	0.589830508474576	1	0.884472049689442	0.2	5	0.172428265916274	0.0107912875370094	0
DNA_k71_2404	244	0.430327868852459	1	4.17304964539006	0.197163120567376	8	0.0166885904333281	0.00949019750252965	0
DNA_k71_1697	229	0.563318777292576	1	0.722267206477732	0.2	9	0.288890182075463	0.0180764408859754	0
DNA_k71_75	1235	0.672874493927126	2	4.79184212028388	0.242926045016077	13	0.0787804998899224	0.0146733277006915	0
DNA_k71_594	310	0.358064516129032	1	3.59390581717452	0.197229916897507	2	0.00211274863444296	0.00131917963516438	0
RNA_k71_145	223	0.609865470852018	1	5.62051282051282	0.2	3	0.0372651881910961	0.00443171952644709	0
DNA_k71_4139	280	0.589285714285714	1	0.994754098360656	0.2	10	0.235259064927437	0.0174762711889004	0
RNA_k71_974	238	0.596638655462185	1	3.59036144578314	0.2	4	0.0445011245127249	0.00453032934479714	0
DNA_k71_358	215	0.637209302325581	1	0.782758620689656	0.188793103448276	11	0.216096988535905	0.0183864162414103	0
DNA_k71_2586	223	0.672645739910314	1	0.615126050420168	0.178151260504202	4	0.116413043710505	0.00891462685720422	0
DNA_k71_4255	442	0.350678733031674	1	2.68790322580646	0.2	2	0.0023630781947883	0.00199337902842368	0
RNA_k71_984	245	0.681632653061224	1	10.0545454545455	0.2	4	0.0203911748674496	0.00501821019771072	0
DNA_k71_2455	320	0.571875	1	0.669794721407624	0.2	7	0.171603516257072	0.0157606272980763	0
RNA_k71_844	578	0.467128027681661	3	1.2638878216989	0.41530573598608	103	0.468532877018613	0.123019094810629	0
DNA_k71_3580	7241	0.668968374533904	3	5.83475842206025	0.220086583023156	81	0.137386239453581	0.0193696517645424	0
DNA_k71_3026	290	0.575862068965517	1	0.955140186915888	0.2	16	0.293230108033107	0.023038121403689	0
RNA_k71_1025	216	0.625	2	7.08523191540496	0.249267003124249	7	0.0362639705620589	0.00737511252002682	0
DNA_k71_3564	312	0.682692307692308	2	0.579219219219219	0.248888888888889	10	0.19442633450272	0.0185898656877105	0
DNA_k71_703	360	0.586111111111111	1	0.891645569620254	0.2	6	0.177513934459232	0.0136968581945685	0
DNA_k71_1009	393	0.587786259541985	1	1.04919540229885	0.2	6	0.180031904843197	0.0127149934651405	0
DNA_k71_202	226	0.539823008849557	1	0.60746887966805	0.2	5	0.180382987274881	0.011822682964237	0
DNA_k71_1169	227	0.502202643171806	1	0.80082304526749	0.2	7	0.202998342629386	0.0146917804538591	0
DNA_k71_3945	222	0.635135135135135	1	0.687659574468086	0.2	5	0.12059852548463	0.0128960249822775	0
DNA_k71_879	351	0.33048433048433	1	0.971052631578948	0.2	3	0.00138509203572079	0.00138509203572079	0
DNA_k71_756	275	0.578181818181818	2	0.931327886843067	0.255395683453237	6	0.220540191770601	0.014267932361322	0
DNA_k71_3759	299	0.632107023411371	1	0.8079754601227	0.198159509202454	6	0.106277809346989	0.0115351391997646	0
DNA_k71_3859	285	0.652631578947368	1	0.953205128205128	0.2	9	0.166588166404751	0.0152828304315737	0
DNA_k71_4178	399	0.568922305764411	1	0.756018518518518	0.2	10	0.262722373900566	0.01649342347084	0
DNA_k71_949	392	0.670918367346939	1	0.85566037735849	0.2	8	0.140076332244132	0.0130929953777684	0
DNA_k71_2908	245	0.648979591836735	1	0.876752767527676	0.198523985239852	6	0.121783433327853	0.0129685069152901	0
DNA_k71_889	270	0.662962962962963	1	0.618118466898954	0.2	8	0.155094851834076	0.0148171734234677	0
